state_code,constituency_name,mla_name,party,term_start,term_end,constituency_number,gender,seat_type,remarks,contact_details,is_vacant
GJ,SANKHEDA,"Abhesinh Motibhai Tadvi",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SANTRAMPUR,"Dr. Kuberbhai Mansukhbhai Dindor",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SAVARKUNDLA,"Kaswala Mahesh",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SAVLI,"Inamdar Ketanbhai Mahendrabhai",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SAYAJIGUNJ,"Keyur Narayandas Rokadia",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SHEHRA,"Ahir(Bharvad) Jethabhai",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SIDHPUR,"Balvantsinh Chandansinh Rajput",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SOJITRA,"Patel Vipulkumar Vinubhai",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,SOMNATH,"Chudasama Vimalbhai Kanabhai",INC,2022-01-01,2027-12-31,,,,,,No
GJ,"SURAT EAST","Arvind Shantilal Rana",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,"SURAT NORTH","Kantibhai Himmatbhai Balar",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,"SURAT WEST","Purnesh Modi",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,TALAJA,"Gautambhai Chauhan",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,TALALA,"Bhagabhai Dhanabhai Barad",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,TANKARA,"Durlabhjibhai Harakhjibhai Dethariya",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,"THAKKARBAPA NAGAR","Kanchanben Vinubhai Radadiya",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,THARAD,"Shankarbhai Lagdhirbhai Chaudhary",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,THASRA,"Yogendrasinh Parmar (Bakabhai)",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,UDHNA,"Manubhai M. Patel (Fogwa)",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,UMBERGAON,"Patkar Ramanlal Nanubhai",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,UMRETH,"Govindbhai Raijibhai Parmar",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,UNA,"Kalubhai Rathod",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,UNJHA,"Patel Kiritkumar Keshavlal (K K Patel)",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VADGAM,"Jignesh Mevani",INC,2022-01-01,2027-12-31,,,,,,No
GJ,"VADODARA CITY","Manisha Vakil",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VAGHODIA,"Dharmendrasinh Ranubha Vaghela (Bapu)",IND,2022-01-01,2027-12-31,,,,,,No
GJ,VAGRA,"Arunsinh Ajitsinh Rana",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VALSAD,"Bharatbhai Kikubhai Patel",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,"VARACHHA ROAD","Kishor Kanani (Kumar)",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VATVA,"Babusinh Sarabhai Jadav",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VAV,"Thakor Geniben Nagaji",INC,2022-01-01,2027-12-31,,,,,,No
GJ,VEJALPUR,"Amit Thaker",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VIJAPUR,"Dr. C. J. Chavda",INC,2022-01-01,2027-12-31,,,,,,No
GJ,VIRAMGAM,"Hardik Bharatbhai Patel",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VISAVADAR,"Bhupendrabhai Gandubhai Bhayani",AAP,2022-01-01,2027-12-31,,,,,,No
GJ,VISNAGAR,"Rushikesh Ganeshbhai Patel",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,VYARA,"Kokani Mohanbhai Dhedabhai",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,WADHWAN,"Jagdishbhai Prabhubhai Makwana",BJP,2022-01-01,2027-12-31,,,,,,No
GJ,WANKANER,"Jitendra Kantilal Somani",BJP,2022-01-01,2027-12-31,,,,,,No
HP,ANNI,"Lokender Kumar",BJP,2022-01-01,2027-12-31,,,,,,No
HP,ARKI,Sanjay,INC,2022-01-01,2027-12-31,,,,,,No
HP,BAIJNATH,"Kishori Lal",INC,2022-01-01,2027-12-31,,,,,,No
HP,BALH,"Inder Singh",BJP,2022-01-01,2027-12-31,,,,,,No
HP,BANJAR,"Surender Shourie",BJP,2022-01-01,2027-12-31,,,,,,No
HP,BARSAR,"Inder Dutt Lakhanpal",INC,2022-01-01,2027-12-31,,,,,,No
HP,BHARMOUR,"Dr. Janak Raj",BJP,2022-01-01,2027-12-31,,,,,,No
HP,BHATTIYAT,"Kuldeep Singh Pathania",INC,2022-01-01,2027-12-31,,,,,,No
HP,BHORANJ,"Suresh Kumar",INC,2022-01-01,2027-12-31,,,,,,No
HP,BILASPUR,"Trilok Jamwal",BJP,2022-01-01,2027-12-31,,,,,,No
HP,CHAMBA,"Neeraj Nayar",INC,2022-01-01,2027-12-31,,,,,,No
HP,CHINTPURNI,"Sudarshan Singh Babloo",INC,2022-01-01,2027-12-31,,,,,,No
HP,CHOPAL,"Balbir Singh Verma",BJP,2022-01-01,2027-12-31,,,,,,No
HP,CHURAH,"Hans Raj",BJP,2022-01-01,2027-12-31,,,,,,No
HP,DALHOUSIE,"Dhavinder Singh",BJP,2022-01-01,2027-12-31,,,,,,No
HP,DARANG,"Puran Chand",BJP,2022-01-01,2027-12-31,,,,,,No
HP,DEHRA,"Hoshyar Singh",IND,2022-01-01,2027-12-31,,,,,,No
HP,DHARAMPUR,"Chander Shekhar",INC,2022-01-01,2027-12-31,,,,,,No
HP,DHARAMSHALA,"Sudhir Sharma",INC,2022-01-01,2027-12-31,,,,,,No
HP,DOON,"Ram Kumar",INC,2022-01-01,2027-12-31,,,,,,No
HP,FATEHPUR,"Bhawani Singh Pathania",INC,2022-01-01,2027-12-31,,,,,,No
HP,GAGRET,"Chaitanya Sharma",INC,2022-01-01,2027-12-31,,,,,,No
HP,GHUMARWIN,"Rajesh Dharmani",INC,2022-01-01,2027-12-31,,,,,,No
HP,HAMIRPUR,"Ashish Sharma",IND,2022-01-01,2027-12-31,,,,,,No
HP,HAROLI,"Mukesh Agnihotri",INC,2022-01-01,2027-12-31,,,,,,No
HP,INDORA,"Malender Rajan",INC,2022-01-01,2027-12-31,,,,,,No
HP,JAISINGHPUR,"Yadvinder Goma",INC,2022-01-01,2027-12-31,,,,,,No
HP,JASWAN-PRAGPUR,"Bikram Singh",BJP,2022-01-01,2027-12-31,,,,,,No
HP,JAWALAMUKHI,"Sanjay Rattan",INC,2022-01-01,2027-12-31,,,,,,No
HP,JAWALI,"Chander Kumar",INC,2022-01-01,2027-12-31,,,,,,No
HP,JHANDUTA,"Jeet Ram Katwal",BJP,2022-01-01,2027-12-31,,,,,,No
HP,JOGINDERNAGAR,"Prakash Prem Kumar",BJP,2022-01-01,2027-12-31,,,,,,No
HP,JUBBAL-KOTKHAI,"Rohit Thakur",INC,2022-01-01,2027-12-31,,,,,,No
HP,KANGRA,"Pawan Kumar Kajal",BJP,2022-01-01,2027-12-31,,,,,,No
HP,KARSOG,"Deep Raj",BJP,2022-01-01,2027-12-31,,,,,,No
HP,KASAULI,"Vinod Sultanpuri",INC,2022-01-01,2027-12-31,,,,,,No
HP,KASUMPTI,"Anirudh Singh",INC,2022-01-01,2027-12-31,,,,,,No
HP,KINNAUR,"Jagat Singh Negi",INC,2022-01-01,2027-12-31,,,,,,No
HP,KULLU,"Sunder Singh Thakur",INC,2022-01-01,2027-12-31,,,,,,No
HP,KUTLEHAR,"Davinder Kumar",INC,2022-01-01,2027-12-31,,,,,,No
HP,"LAHAUL AND SPITI","Ravi Thakur",INC,2022-01-01,2027-12-31,,,,,,No
HP,MANALI,"Bhuvneshwar Gaur",INC,2022-01-01,2027-12-31,,,,,,No
HP,MANDI,"Anil Sharma",BJP,2022-01-01,2027-12-31,,,,,,No
HP,NACHAN,"Vinod Kumar",BJP,2022-01-01,2027-12-31,,,,,,No
HP,NADAUN,"Sukhvinder Singh",INC,2022-01-01,2027-12-31,,,,,,No
HP,NAGROTA,"R.S. Bali",INC,2022-01-01,2027-12-31,,,,,,No
HP,NAHAN,"Ajay Solanki",INC,2022-01-01,2027-12-31,,,,,,No
HP,NALAGARH,"K. L. Thakur",IND,2022-01-01,2027-12-31,,,,,,No
HP,NURPUR,"Ranbir Singh",BJP,2022-01-01,2027-12-31,,,,,,No
HP,PACHHAD,Reena,BJP,2022-01-01,2027-12-31,,,,,,No
HP,PALAMPUR,"Ashish Butail",INC,2022-01-01,2027-12-31,,,,,,No
HP,"PAONTA SAHIB","Sukh Ram",BJP,2022-01-01,2027-12-31,,,,,,No
HP,RAMPUR,"Nand Lal",INC,2022-01-01,2027-12-31,,,,,,No
HP,ROHRU,"Mohan Lal Brakta",INC,2022-01-01,2027-12-31,,,,,,No
HP,SARKAGHAT,"Dalip Thakur",BJP,2022-01-01,2027-12-31,,,,,,No
HP,SERAJ,"Jai Ram Thakur",BJP,2022-01-01,2027-12-31,,,,,,No
HP,SHAHPUR,"Kewal Singh",INC,2022-01-01,2027-12-31,,,,,,No
HP,SHILLAI,"Harshwardhan Chauhan",INC,2022-01-01,2027-12-31,,,,,,No
HP,SHIMLA,"Harish Janartha",INC,2022-01-01,2027-12-31,,,,,,No
HP,"SHIMLA RURAL","Vikramaditya Singh",INC,2022-01-01,2027-12-31,,,,,,No
HP,SOLAN,"Dhani Ram Shandil",INC,2022-01-01,2027-12-31,,,,,,No
HP,"SRI NAINA DEVIJI","Randhir Sharma",BJP,2022-01-01,2027-12-31,,,,,,No
HP,"SRI RENUKAJI","Vinay Kumar",INC,2022-01-01,2027-12-31,,,,,,No
HP,SUJANPUR,"Rajinder Singh",INC,2022-01-01,2027-12-31,,,,,,No
HP,SULLAH,"Vipin Singh Parmar",BJP,2022-01-01,2027-12-31,,,,,,No
HP,SUNDERNAGAR,"Rakesh Kumar",BJP,2022-01-01,2027-12-31,,,,,,No
HP,THEOG,"Kuldeep Singh Rathore",INC,2022-01-01,2027-12-31,,,,,,No
HP,UNA,"Satpal Singh Satti",BJP,2022-01-01,2027-12-31,,,,,,No
HR,ADAMPUR,"Kuldeep Bishnoi",INC,2019-01-01,2024-12-31,,,,,,No
HR,"AMBALA CANTT","Anil Vij",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"AMBALA CITY","Aseem Goel",BJP,2019-01-01,2024-12-31,,,,,,No
HR,ASSANDH,"Shamsher Singh Gogi",INC,2019-01-01,2024-12-31,,,,,,No
HR,ATELI,Sitaram,BJP,2019-01-01,2024-12-31,,,,,,No
HR,BADHKAL,"Seema Trikha",BJP,2019-01-01,2024-12-31,,,,,,No
HR,BADHRA,"Naina Singh","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,BADLI,"Kuldeep Vats",INC,2019-01-01,2024-12-31,,,,,,No
HR,BADSHAHPUR,"Rakesh Janghu (Rakesh Daultabad)",IND,2019-01-01,2024-12-31,,,,,,No
HR,BAHADURGARH,"Rajinder Singh Joon",INC,2019-01-01,2024-12-31,,,,,,No
HR,BALLABGARH,"Mool Chand Sharma",BJP,2019-01-01,2024-12-31,,,,,,No
HR,BARODA,"Sri Krishan Hooda",INC,2019-01-01,2024-12-31,,,,,,No
HR,BARWALA,"Jogi Ram Sihag","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,BAWAL,"Dr. Banwari Lal",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"BAWANI KHERA","Bishamber Singh",BJP,2019-01-01,2024-12-31,,,,,,No
HR,BERI,"Dr. Raghuvir Singh Kadian",INC,2019-01-01,2024-12-31,,,,,,No
HR,BHIWANI,"Ghanshyam Saraf",BJP,2019-01-01,2024-12-31,,,,,,No
HR,DABWALI,"Amit Sihag",INC,2019-01-01,2024-12-31,,,,,,No
HR,DADRI,Sombir,IND,2019-01-01,2024-12-31,,,,,,No
HR,ELLENABAD,"Abhay Singh Chautala",INLD,2019-01-01,2024-12-31,,,,,,No
HR,FARIDABAD,"Narender Gupta",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"FARIDABAD NIT","Neeraj Sharma",INC,2019-01-01,2024-12-31,,,,,,No
HR,FATEHABAD,"Dura Ram",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"FEROZEPUR JHIRKA","Mamman Khan",INC,2019-01-01,2024-12-31,,,,,,No
HR,GANAUR,"Nirmal Rani",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"GARHI SAMPLA-KILOI","Bhupinder Singh Hooda",INC,2019-01-01,2024-12-31,,,,,,No
HR,GHARAUNDA,"Harvinder Kalyan",BJP,2019-01-01,2024-12-31,,,,,,No
HR,GOHANA,"Jagbir Singh Malik",INC,2019-01-01,2024-12-31,,,,,,No
HR,GUHLA,"Ishwar Singh","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,GURGAON,"Sudhir Singla",BJP,2019-01-01,2024-12-31,,,,,,No
HR,HANSI,"Vinod Bhayana",BJP,2019-01-01,2024-12-31,,,,,,No
HR,HATHIN,"Praveen Dagar",BJP,2019-01-01,2024-12-31,,,,,,No
HR,HISAR,"Dr. Kamal Gupta",BJP,2019-01-01,2024-12-31,,,,,,No
HR,HODAL,"Jagdish Nayar",BJP,2019-01-01,2024-12-31,,,,,,No
HR,INDRI,"Ram Kumar",BJP,2019-01-01,2024-12-31,,,,,,No
HR,ISRANA,"Balbir Singh",INC,2019-01-01,2024-12-31,,,,,,No
HR,JAGADHARI,"Kanwar Pal",BJP,2019-01-01,2024-12-31,,,,,,No
HR,JHAJJAR,"Geeta Bhukkal",INC,2019-01-01,2024-12-31,,,,,,No
HR,JIND,"Dr. Krishan Lal Middha",BJP,2019-01-01,2024-12-31,,,,,,No
HR,JULANA,"Amarjeet Dhanda","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,KAITHAL,"Leela Ram",BJP,2019-01-01,2024-12-31,,,,,,No
HR,KALANAUR,"Shakuntla Khatak",INC,2019-01-01,2024-12-31,,,,,,No
HR,KALANWALI,"Shishpal Singh",INC,2019-01-01,2024-12-31,,,,,,No
HR,KALAYAT,"Kamlesh Dhanda",BJP,2019-01-01,2024-12-31,,,,,,No
HR,KALKA,"Pardeep Chaudhary",INC,2019-01-01,2024-12-31,,,,,,No
HR,KARNAL,"Manohar Lal",BJP,2019-01-01,2024-12-31,,,,,,No
HR,KHARKHODA,"Jaiveer Singh",INC,2019-01-01,2024-12-31,,,,,,No
HR,KOSLI,"Laxman Singh Yadav",BJP,2019-01-01,2024-12-31,,,,,,No
HR,LADWA,"Mewa Singh",INC,2019-01-01,2024-12-31,,,,,,No
HR,LOHARU,"Jai Parkash Dalal",BJP,2019-01-01,2024-12-31,,,,,,No
HR,MAHENDRAGARH,"Rao Dan Singh",INC,2019-01-01,2024-12-31,,,,,,No
HR,MEHEM,"Balraj Kundu",IND,2019-01-01,2024-12-31,,,,,,No
HR,MULLANA,"Varun Chaudhary",INC,2019-01-01,2024-12-31,,,,,,No
HR,NALWA,"Ranbir Gangwa",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"NANGAL CHAUDHRY","Dr. Abhe Singh Yadav",BJP,2019-01-01,2024-12-31,,,,,,No
HR,NARAINGARH,Shalley,INC,2019-01-01,2024-12-31,,,,,,No
HR,NARNAUL,"Om Prakash Yadav",BJP,2019-01-01,2024-12-31,,,,,,No
HR,NARNAUND,"Ram Kumar Gautam","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,NARWANA,"Ram Niwas","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,NILOKHERI,"Dharam Pal Gonder",IND,2019-01-01,2024-12-31,,,,,,No
HR,NUH,"Aftab Ahmed",INC,2019-01-01,2024-12-31,,,,,,No
HR,PALWAL,"Deepak Mangla",BJP,2019-01-01,2024-12-31,,,,,,No
HR,PANCHKULA,"Gian Chand Gupta",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"PANIPAT CITY","Parmod Kumar Vij",BJP,2019-01-01,2024-12-31,,,,,,No
HR,"PANIPAT RURAL","Mahipal Dhanda",BJP,2019-01-01,2024-12-31,,,,,,No
HR,PATAUDI,"Satya Parkash",BJP,2019-01-01,2024-12-31,,,,,,No
HR,PEHOWA,"Sandeep Singh",BJP,2019-01-01,2024-12-31,,,,,,No
HR,PRITHLA,"Nayan Pal Rawat",IND,2019-01-01,2024-12-31,,,,,,No
HR,PUNDRI,"Randhir Singh Gollen",IND,2019-01-01,2024-12-31,,,,,,No
HR,PUNHANA,"Mohammad Ilyas",INC,2019-01-01,2024-12-31,,,,,,No
HR,RADAUR,"Bishan Lal",INC,2019-01-01,2024-12-31,,,,,,No
HR,RAI,"Mohan Lal Badoli",BJP,2019-01-01,2024-12-31,,,,,,No
HR,RANIA,"Ranjit Singh",IND,2019-01-01,2024-12-31,,,,,,No
HR,RATIA,"Lakshman Dass",BJP,2019-01-01,2024-12-31,,,,,,No
HR,REWARI,"Chiranjeev Rao",INC,2019-01-01,2024-12-31,,,,,,No
HR,ROHTAK,"Bharat Bhushan Batra",INC,2019-01-01,2024-12-31,,,,,,No
HR,SADHAURA,"Renu Bala",INC,2019-01-01,2024-12-31,,,,,,No
HR,SAFIDON,"Subhash Gangoli",INC,2019-01-01,2024-12-31,,,,,,No
HR,SAMALKHA,"Dharam Singh Chhoker",INC,2019-01-01,2024-12-31,,,,,,No
HR,SHAHBAD,"Ram Karan","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,SIRSA,"Gopal Kanda","Haryana Lokhit Party",2019-01-01,2024-12-31,,,,,,No
HR,SOHNA,"Sanjay Singh",BJP,2019-01-01,2024-12-31,,,,,,No
HR,SONIPAT,"Surender Panwar",INC,2019-01-01,2024-12-31,,,,,,No
HR,THANESAR,"Subhash Sudha",BJP,2019-01-01,2024-12-31,,,,,,No
HR,TIGAON,"Rajesh Nagar",BJP,2019-01-01,2024-12-31,,,,,,No
HR,TOHANA,"Devender Singh Babli","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,TOSHAM,"Kiran Choudhry",INC,2019-01-01,2024-12-31,,,,,,No
HR,"UCHANA KALAN","Dushyant Chautala","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,UKLANA,"Anoop Dhanak","Jannayak Janta Party",2019-01-01,2024-12-31,,,,,,No
HR,YAMUNANAGAR,"Ghanshyam Dass",BJP,2019-01-01,2024-12-31,,,,,,No
JH,BAGHMARA,"Dulu Mahato",BJP,2019-01-01,2024-12-31,,,,,,No
JH,BAGODAR,"Vinod Kumar Singh",CPI(ML)(L),2019-01-01,2024-12-31,,,,,,No
JH,BAHARAGORA,"Samir Kumar Mohanty",JMM,2019-01-01,2024-12-31,,,,,,No
JH,BARHAIT,"Hemant Soren",JMM,2019-01-01,2024-12-31,,,,,,No
JH,BARHI,"Umashankar Akela",INC,2019-01-01,2024-12-31,,,,,,No
JH,BARKAGAON,"Amba Prasad",INC,2019-01-01,2024-12-31,,,,,,No
JH,BARKATHA,"Amit Kumar Yadav S/O Chitranjan Yadav",IND,2019-01-01,2024-12-31,,,,,,No
JH,BERMO,"Rajendra Prasad Singh",INC,2019-01-01,2024-12-31,,,,,,No
JH,BHAWANATHPUR,"Bhanu Pratap Shahi",BJP,2019-01-01,2024-12-31,,,,,,No
JH,BISHRAMPUR,"Ramchandra Chandravanshi",BJP,2019-01-01,2024-12-31,,,,,,No
JH,BISHUNPUR,"Chamra Linda",JMM,2019-01-01,2024-12-31,,,,,,No
JH,BOKARO,"Biranchi Narayan",BJP,2019-01-01,2024-12-31,,,,,,No
JH,BORIO,"Lobin Hembrom",JMM,2019-01-01,2024-12-31,,,,,,No
JH,CHAIBASA,"Deepak Birua",JMM,2019-01-01,2024-12-31,,,,,,No
JH,CHAKRADHARPUR,"Sukhram Oraon",JMM,2019-01-01,2024-12-31,,,,,,No
JH,CHANDANKIYARI,"Amar Kumar Bauri",BJP,2019-01-01,2024-12-31,,,,,,No
JH,CHATRA,"Satyanand Bhokta",RJD,2019-01-01,2024-12-31,,,,,,No
JH,CHHATARPUR,"Pushpa Devi",BJP,2019-01-01,2024-12-31,,,,,,No
JH,DALTONGANJ,"Alok Kumar Chaurasiya",BJP,2019-01-01,2024-12-31,,,,,,No
JH,DEOGHAR,"Narayan Das",BJP,2019-01-01,2024-12-31,,,,,,No
JH,DHANBAD,"Raj Sinha",BJP,2019-01-01,2024-12-31,,,,,,No
JH,DHANWAR,"Babulal Marandi",JVM(P),2019-01-01,2024-12-31,,,,,,No
JH,DUMKA,"Hemant Soren",JMM,2019-01-01,2024-12-31,,,,,,No
JH,GANDEY,"Dr Sarfraz Ahmad",JMM,2019-01-01,2024-12-31,,,,,,No
JH,GARHWA,"Mithilesh Kumar Thakur",JMM,2019-01-01,2024-12-31,,,,,,No
JH,GHATSILA,"Ramdas Soren",JMM,2019-01-01,2024-12-31,,,,,,No
JH,GIRIDIH,"Sudivya Kumar",JMM,2019-01-01,2024-12-31,,,,,,No
JH,GODDA,"Amit Kumar Mandal",BJP,2019-01-01,2024-12-31,,,,,,No
JH,GOMIA,"Lambodar Mahto","AJSU Party",2019-01-01,2024-12-31,,,,,,No
JH,GUMLA,"Bhushan Tirkey",JMM,2019-01-01,2024-12-31,,,,,,No
JH,HATIA,"Navin Jaiswal",BJP,2019-01-01,2024-12-31,,,,,,No
JH,HAZARIBAGH,"Manish Jaiswal",BJP,2019-01-01,2024-12-31,,,,,,No
JH,HUSSAINABAD,"Kamlesh Kumar Singh",NCP,2019-01-01,2024-12-31,,,,,,No
JH,ICHAGARH,"Sabita Mahato",JMM,2019-01-01,2024-12-31,,,,,,No
JH,JAGANATHPUR,"Sona Ram Sinku",INC,2019-01-01,2024-12-31,,,,,,No
JH,JAMA,"Sita Murmu",JMM,2019-01-01,2024-12-31,,,,,,No
JH,"JAMSHEDPUR EAST","Saryu Roy",IND,2019-01-01,2024-12-31,,,,,,No
JH,"JAMSHEDPUR WEST","Banna Gupta",INC,2019-01-01,2024-12-31,,,,,,No
JH,JAMTARA,"Irfan Ansari",INC,2019-01-01,2024-12-31,,,,,,No
JH,JAMUA,"Kedar Hazra",BJP,2019-01-01,2024-12-31,,,,,,No
JH,JARMUNDI,Badal,INC,2019-01-01,2024-12-31,,,,,,No
JH,JHARIA,"Purnima Niraj Singh",INC,2019-01-01,2024-12-31,,,,,,No
JH,JUGSALAI,"Mangal Kalindi",JMM,2019-01-01,2024-12-31,,,,,,No
JH,KANKE,"Sammari Lal",BJP,2019-01-01,2024-12-31,,,,,,No
JH,KHARSAWAN,"Dashrath Gagrai",JMM,2019-01-01,2024-12-31,,,,,,No
JH,KHIJRI,"Rajesh Kachhap",INC,2019-01-01,2024-12-31,,,,,,No
JH,KHUNTI,"Nilkanth Singh Munda",BJP,2019-01-01,2024-12-31,,,,,,No
JH,KODERMA,"Dr.Neera Yadav",BJP,2019-01-01,2024-12-31,,,,,,No
JH,KOLEBIRA,"Naman Bixal Kongari",INC,2019-01-01,2024-12-31,,,,,,No
JH,LATEHAR,"Baidyanath Ram",JMM,2019-01-01,2024-12-31,,,,,,No
JH,LITIPARA,"Dinesh William Marandi",JMM,2019-01-01,2024-12-31,,,,,,No
JH,LOHARDAGA,"Rameshwar Oraon",INC,2019-01-01,2024-12-31,,,,,,No
JH,MADHUPUR,"Haji Hussain Ansari",JMM,2019-01-01,2024-12-31,,,,,,No
JH,MAHAGAMA,"Deepika Pandey Singh",INC,2019-01-01,2024-12-31,,,,,,No
JH,MAHESHPUR,"Stephen Marandi",JMM,2019-01-01,2024-12-31,,,,,,No
JH,MAJHGAON,"Niral Purty",JMM,2019-01-01,2024-12-31,,,,,,No
JH,MANDAR,"Bandhu Tirkey",JVM(P),2019-01-01,2024-12-31,,,,,,No
JH,MANDU,"Jai Prakash Bhai Patel",BJP,2019-01-01,2024-12-31,,,,,,No
JH,MANIKA,"Ramchandra Singh",INC,2019-01-01,2024-12-31,,,,,,No
JH,MANOHARPUR,"Joba Majhi",JMM,2019-01-01,2024-12-31,,,,,,No
JH,NALA,"Rabindra Nath Mahato",JMM,2019-01-01,2024-12-31,,,,,,No
JH,NIRSA,"Aparna Sengupta",BJP,2019-01-01,2024-12-31,,,,,,No
JH,PAKUR,"Alamgir Alam",INC,2019-01-01,2024-12-31,,,,,,No
JH,PANKI,"Kushwaha Shashi Bhushan Mehta",BJP,2019-01-01,2024-12-31,,,,,,No
JH,POREYAHAT,"Pradeep Yadav",JVM(P),2019-01-01,2024-12-31,,,,,,No
JH,POTKA,"Sanjib Sardar",JMM,2019-01-01,2024-12-31,,,,,,No
JH,RAJMAHAL,"Anant Kumar Ojha",BJP,2019-01-01,2024-12-31,,,,,,No
JH,RAMGARH,"Mamta Devi",INC,2019-01-01,2024-12-31,,,,,,No
JH,RANCHI,"Chandreshwar Prasad Singh",BJP,2019-01-01,2024-12-31,,,,,,No
JH,SARATH,"Randhir Kumar Singh",BJP,2019-01-01,2024-12-31,,,,,,No
JH,SERAIKELLA,"Champai Soren",JMM,2019-01-01,2024-12-31,,,,,,No
JH,SIKARIPARA,"Nalin Soren",JMM,2019-01-01,2024-12-31,,,,,,No
JH,SILLI,"Sudesh Kumar Mahto","AJSU Party",2019-01-01,2024-12-31,,,,,,No
JH,SIMARIA,"Kishun Kumar Das",BJP,2019-01-01,2024-12-31,,,,,,No
JH,SIMDEGA,"Bhushan Bara",INC,2019-01-01,2024-12-31,,,,,,No
JH,SINDRI,"Indrajit Mahato",BJP,2019-01-01,2024-12-31,,,,,,No
JH,SISAI,"Jiga Susaran Horo",JMM,2019-01-01,2024-12-31,,,,,,No
JH,TAMAR,"Vikas Kumar Munda",JMM,2019-01-01,2024-12-31,,,,,,No
JH,TORPA,"Koche Munda",BJP,2019-01-01,2024-12-31,,,,,,No
JH,TUNDI,"Mathura Prasad Mahato",JMM,2019-01-01,2024-12-31,,,,,,No
JK,"Constituency 1",Vacant,,0000-00-00,0000-00-00,1,,,Vacant,,Yes
JK,"Constituency 10",Vacant,,0000-00-00,0000-00-00,10,,,Vacant,,Yes
JK,"Constituency 11",Vacant,,0000-00-00,0000-00-00,11,,,Vacant,,Yes
JK,"Constituency 12",Vacant,,0000-00-00,0000-00-00,12,,,Vacant,,Yes
JK,"Constituency 13",Vacant,,0000-00-00,0000-00-00,13,,,Vacant,,Yes
JK,"Constituency 14",Vacant,,0000-00-00,0000-00-00,14,,,Vacant,,Yes
JK,"Constituency 15",Vacant,,0000-00-00,0000-00-00,15,,,Vacant,,Yes
JK,"Constituency 16",Vacant,,0000-00-00,0000-00-00,16,,,Vacant,,Yes
JK,"Constituency 17",Vacant,,0000-00-00,0000-00-00,17,,,Vacant,,Yes
JK,"Constituency 18",Vacant,,0000-00-00,0000-00-00,18,,,Vacant,,Yes
JK,"Constituency 19",Vacant,,0000-00-00,0000-00-00,19,,,Vacant,,Yes
JK,"Constituency 2",Vacant,,0000-00-00,0000-00-00,2,,,Vacant,,Yes
JK,"Constituency 20",Vacant,,0000-00-00,0000-00-00,20,,,Vacant,,Yes
JK,"Constituency 21",Vacant,,0000-00-00,0000-00-00,21,,,Vacant,,Yes
JK,"Constituency 22",Vacant,,0000-00-00,0000-00-00,22,,,Vacant,,Yes
JK,"Constituency 23",Vacant,,0000-00-00,0000-00-00,23,,,Vacant,,Yes
